	CC_MI_H30	CC_MI_H39	PF_LM_H03	PF_LM_H08	PF_LM_H14	PF_LM_H16	PF_MI_H01	PF_MI_H06	PF_MI_H12	PF_MI_H13	PF_MM_H17	PF_MM_H19	PF_MM_H20	PF_SM_H02	PF_SM_H10	PF_SM_H11	PF_WS_H04	PF_WS_H07	PF_WS_H09	PF_WS_H15	UP_MI_H41	UP_MI_H43	UP_MI_H57	UP_MI_H59
aggregates-combined-assembly1_5188386_1_939_- 	0.0288461538462 	0.0162866449511 	0.0 	0.0272727272727 	0.0187997107737 	0.00986842105263 	0.0153374233129 	0.0125523012552 	0.0236966824645 	0.0235294117647 	0.0333333333333 	0.0495867768595 	0.0220994475138 	0.0 	0.0157480314961 	0.0198412698413 	0.0194063926941 	0.0458015267176 	0.0127551020408 	0.0326086956522 	0.01393728223 	0.044776119403 	0.00748502994012 	0.0174520069808 
aggregates-combined-assembly1_5190353_28_928_- 	0.00961538461538 	0.00977198697068 	0.0 	0.00909090909091 	0.0224150397686 	0.00657894736842 	0.0122699386503 	0.0167364016736 	0.0331753554502 	0.0470588235294 	0.0 	0.0165289256198 	0.0276243093923 	0.0120967741935 	0.0393700787402 	0.00396825396825 	0.0171232876712 	0.0152671755725 	0.0127551020408 	0.0326086956522 	0.01393728223 	0.0298507462687 	0.0059880239521 	0.0139616055846 
aggregates-combined-assembly1_5190639_363_833_+ 	0.0288461538462 	0.0195439739414 	0.0177514792899 	0.0151515151515 	0.0173535791757 	0.0230263157895 	0.021472392638 	0.0376569037657 	0.0284360189573 	0.0470588235294 	0.0222222222222 	0.0413223140496 	0.0220994475138 	0.0201612903226 	0.0157480314961 	0.031746031746 	0.0251141552511 	0.0229007633588 	0.0229591836735 	0.0380434782609 	0.0278745644599 	0.0149253731343 	0.0134730538922 	0.020942408377 
aggregates-combined-assembly1_5190873_11_892_- 	0.0384615384615 	0.0162866449511 	0.0 	0.0121212121212 	0.0173535791757 	0.0230263157895 	0.0122699386503 	0.0167364016736 	0.0189573459716 	0.0470588235294 	0.144444444444 	0.0330578512397 	0.0 	0.0120967741935 	0.0157480314961 	0.0198412698413 	0.0114155251142 	0.0229007633588 	0.015306122449 	0.0326086956522 	0.0209059233449 	0.0597014925373 	0.0104790419162 	0.00698080279232 
aggregates-combined-assembly1_5191150_1_741_+ 	0.00961538461538 	0.0293159609121 	0.0236686390533 	0.0151515151515 	0.0151843817787 	0.0131578947368 	0.0184049079755 	0.0209205020921 	0.0142180094787 	0.0235294117647 	0.0444444444444 	0.0165289256198 	0.0220994475138 	0.0161290322581 	0.0157480314961 	0.015873015873 	0.00799086757991 	0.0343511450382 	0.0229591836735 	0.0326086956522 	0.01393728223 	0.0 	0.0059880239521 	0.0244328097731 
aggregates-combined-assembly1_5191536_1_802_- 	0.0384615384615 	0.0130293159609 	0.0 	0.0121212121212 	0.0151843817787 	0.00657894736842 	0.00613496932515 	0.0167364016736 	0.0142180094787 	0.0470588235294 	0.0 	0.0 	0.0441988950276 	0.00806451612903 	0.0 	0.015873015873 	0.0102739726027 	0.0190839694656 	0.0178571428571 	0.0760869565217 	0.01393728223 	0.0149253731343 	0.00748502994012 	0.0104712041885 
aggregates-combined-assembly1_5191551_1_723_+ 	0.0 	0.0130293159609 	0.0236686390533 	0.0181818181818 	0.0122921185828 	0.0164473684211 	0.0122699386503 	0.00836820083682 	0.0284360189573 	0.0235294117647 	0.0222222222222 	0.0165289256198 	0.0331491712707 	0.00806451612903 	0.0157480314961 	0.0119047619048 	0.00913242009132 	0.0267175572519 	0.015306122449 	0.0434782608696 	0.0209059233449 	0.0149253731343 	0.00299401197605 	0.0174520069808 
aggregates-combined-assembly1_5192765_1_530_- 	0.0480769230769 	0.0260586319218 	0.0 	0.0151515151515 	0.0209689081706 	0.0230263157895 	0.00613496932515 	0.0251046025105 	0.0142180094787 	0.0588235294118 	0.0222222222222 	0.0413223140496 	0.0110497237569 	0.0282258064516 	0.0236220472441 	0.015873015873 	0.013698630137 	0.0534351145038 	0.0331632653061 	0.0271739130435 	0.0278745644599 	0.0 	0.0344311377246 	0.0174520069808 
aggregates-combined-assembly1_5193138_220_704_+ 	0.0288461538462 	0.0130293159609 	0.0 	0.0181818181818 	0.0180766449747 	0.0197368421053 	0.0276073619632 	0.0251046025105 	0.00947867298578 	0.0 	0.0444444444444 	0.0165289256198 	0.0220994475138 	0.0322580645161 	0.0157480314961 	0.00396825396825 	0.0171232876712 	0.0229007633588 	0.015306122449 	0.0434782608696 	0.01393728223 	0.0223880597015 	0.0194610778443 	0.0104712041885 
aggregates-combined-assembly1_5194152_1_415_- 	0.0384615384615 	0.0228013029316 	0.0 	0.030303030303 	0.0159074475777 	0.0328947368421 	0.0306748466258 	0.0209205020921 	0.0189573459716 	0.0470588235294 	0.0666666666667 	0.00826446280992 	0.0110497237569 	0.0322580645161 	0.0157480314961 	0.0198412698413 	0.00684931506849 	0.0400763358779 	0.0255102040816 	0.0326086956522 	0.01393728223 	0.0746268656716 	0.0194610778443 	0.020942408377 
aggregates-combined-assembly1_5194387_1_710_+ 	0.0144230769231 	0.00325732899023 	0.0 	0.0272727272727 	0.0209689081706 	0.0131578947368 	0.0306748466258 	0.0125523012552 	0.0331753554502 	0.0588235294118 	0.0333333333333 	0.0413223140496 	0.0276243093923 	0.0161290322581 	0.0472440944882 	0.0277777777778 	0.00799086757991 	0.0190839694656 	0.0178571428571 	0.0434782608696 	0.0557491289199 	0.0149253731343 	0.00299401197605 	0.0418848167539 
aggregates-combined-assembly1_5194520_1_960_- 	0.0240384615385 	0.042345276873 	0.0 	0.0151515151515 	0.0151843817787 	0.0263157894737 	0.0153374233129 	0.0209205020921 	0.0331753554502 	0.0235294117647 	0.0444444444444 	0.0330578512397 	0.0110497237569 	0.0161290322581 	0.0314960629921 	0.0238095238095 	0.00570776255708 	0.0190839694656 	0.0204081632653 	0.0271739130435 	0.00696864111498 	0.0298507462687 	0.00299401197605 	0.020942408377 
aggregates-combined-assembly1_5194632_1_394_- 	0.0192307692308 	0.0130293159609 	0.0295857988166 	0.0212121212121 	0.0195227765727 	0.00657894736842 	0.0184049079755 	0.00836820083682 	0.0331753554502 	0.0588235294118 	0.0 	0.0 	0.0110497237569 	0.00403225806452 	0.0157480314961 	0.0119047619048 	0.013698630137 	0.00954198473282 	0.0127551020408 	0.0326086956522 	0.0 	0.0 	0.00149700598802 	0.00698080279232 
aggregates-combined-assembly1_5200538_1_276_+ 	0.0 	0.0195439739414 	0.0 	0.0363636363636 	0.0173535791757 	0.00657894736842 	0.0245398773006 	0.0167364016736 	0.0189573459716 	0.0235294117647 	0.0 	0.0165289256198 	0.0386740331492 	0.0120967741935 	0.0393700787402 	0.0357142857143 	0.013698630137 	0.0572519083969 	0.015306122449 	0.0380434782609 	0.0418118466899 	0.00746268656716 	0.0 	0.0314136125654 
aggregates-combined-assembly1_5201036_1_865_- 	0.0240384615385 	0.0130293159609 	0.0 	0.0151515151515 	0.0108459869848 	0.0230263157895 	0.0306748466258 	0.0251046025105 	0.00947867298578 	0.0352941176471 	0.0444444444444 	0.0 	0.0 	0.0201612903226 	0.0314960629921 	0.0238095238095 	0.00684931506849 	0.0152671755725 	0.0204081632653 	0.0326086956522 	0.0209059233449 	0.0 	0.00299401197605 	0.0244328097731 
aggregates-combined-assembly1_5203432_1_659_+ 	0.0480769230769 	0.0358306188925 	0.0473372781065 	0.0212121212121 	0.0151843817787 	0.0328947368421 	0.0184049079755 	0.0167364016736 	0.0236966824645 	0.0235294117647 	0.0333333333333 	0.0247933884298 	0.0331491712707 	0.0362903225806 	0.0236220472441 	0.0277777777778 	0.0125570776256 	0.0152671755725 	0.0229591836735 	0.0434782608696 	0.0209059233449 	0.0223880597015 	0.0194610778443 	0.020942408377 
aggregates-combined-assembly1_5203529_472_930_- 	0.0288461538462 	0.0162866449511 	0.0 	0.0151515151515 	0.0231381055676 	0.0263157894737 	0.0122699386503 	0.0292887029289 	0.0142180094787 	0.0235294117647 	0.0 	0.0165289256198 	0.0220994475138 	0.0282258064516 	0.0236220472441 	0.0198412698413 	0.00684931506849 	0.0324427480916 	0.015306122449 	0.054347826087 	0.0209059233449 	0.0149253731343 	0.00898203592814 	0.0104712041885 
aggregates-combined-assembly1_5203733_1_1000_+ 	0.0192307692308 	0.0162866449511 	0.0 	0.0121212121212 	0.0159074475777 	0.0230263157895 	0.00613496932515 	0.0334728033473 	0.0142180094787 	0.0 	0.0222222222222 	0.0661157024793 	0.0220994475138 	0.0282258064516 	0.0551181102362 	0.0198412698413 	0.0182648401826 	0.043893129771 	0.0280612244898 	0.0434782608696 	0.0278745644599 	0.0 	0.0164670658683 	0.0279232111693 
aggregates-combined-assembly1_5203784_171_699_+ 	0.00961538461538 	0.0325732899023 	0.0532544378698 	0.0484848484848 	0.0332610267534 	0.00657894736842 	0.0276073619632 	0.0460251046025 	0.0663507109005 	0.0470588235294 	0.0111111111111 	0.0330578512397 	0.0552486187845 	0.0322580645161 	0.0393700787402 	0.0714285714286 	0.0376712328767 	0.0419847328244 	0.0255102040816 	0.0652173913043 	0.0696864111498 	0.111940298507 	0.0149700598802 	0.0593368237347 
aggregates-combined-assembly1_5205773_1_742_- 	0.0961538461538 	0.0553745928339 	0.0 	0.0181818181818 	0.0144613159798 	0.0427631578947 	0.0398773006135 	0.0376569037657 	0.0331753554502 	0.0 	0.1 	0.0661157024793 	0.0718232044199 	0.0766129032258 	0.0314960629921 	0.0357142857143 	0.00684931506849 	0.0209923664122 	0.0331632653061 	0.0326086956522 	0.0209059233449 	0.0149253731343 	0.0583832335329 	0.0418848167539 
aggregates-combined-assembly1_5205826_1_725_+ 	0.0288461538462 	0.0162866449511 	0.0118343195266 	0.030303030303 	0.0339840925524 	0.0131578947368 	0.0337423312883 	0.0167364016736 	0.042654028436 	0.0588235294118 	0.0222222222222 	0.0330578512397 	0.0276243093923 	0.0201612903226 	0.0314960629921 	0.0357142857143 	0.0171232876712 	0.0381679389313 	0.0229591836735 	0.0489130434783 	0.0348432055749 	0.119402985075 	0.0104790419162 	0.0383944153578 
aggregates-combined-assembly1_5206053_1_669_+ 	0.00961538461538 	0.00651465798046 	0.0236686390533 	0.0181818181818 	0.00650759219089 	0.0131578947368 	0.0153374233129 	0.0167364016736 	0.0189573459716 	0.0588235294118 	0.0 	0.0 	0.0276243093923 	0.0201612903226 	0.0157480314961 	0.015873015873 	0.0159817351598 	0.0534351145038 	0.015306122449 	0.0326086956522 	0.00696864111498 	0.044776119403 	0.00299401197605 	0.020942408377 
aggregates-combined-assembly1_5206193_1_868_+ 	0.0528846153846 	0.0195439739414 	0.00591715976331 	0.0212121212121 	0.0122921185828 	0.0263157894737 	0.0306748466258 	0.0418410041841 	0.0284360189573 	0.0235294117647 	0.0444444444444 	0.0165289256198 	0.0165745856354 	0.0362903225806 	0.00787401574803 	0.0238095238095 	0.00913242009132 	0.0114503816794 	0.0331632653061 	0.0434782608696 	0.0 	0.0 	0.0209580838323 	0.0174520069808 
aggregates-combined-assembly1_5206221_1_618_+ 	0.0192307692308 	0.00977198697068 	0.0473372781065 	0.0333333333333 	0.0303687635575 	0.00657894736842 	0.0490797546012 	0.0167364016736 	0.0379146919431 	0.0470588235294 	0.0555555555556 	0.0495867768595 	0.0220994475138 	0.0201612903226 	0.0314960629921 	0.0436507936508 	0.0148401826484 	0.0190839694656 	0.0178571428571 	0.0380434782609 	0.0696864111498 	0.134328358209 	0.00449101796407 	0.0523560209424 
aggregates-combined-assembly1_5206280_1_670_- 	0.0240384615385 	0.0228013029316 	0.0473372781065 	0.0121212121212 	0.00939985538684 	0.0164473684211 	0.00920245398773 	0.0167364016736 	0.0284360189573 	0.0117647058824 	0.0222222222222 	0.0 	0.0110497237569 	0.0201612903226 	0.0236220472441 	0.0119047619048 	0.00913242009132 	0.0114503816794 	0.0178571428571 	0.0326086956522 	0.0 	0.044776119403 	0.0104790419162 	0.0174520069808 
aggregates-combined-assembly1_5207118_411_706_+ 	0.0336538461538 	0.0162866449511 	0.0236686390533 	0.0181818181818 	0.0173535791757 	0.0230263157895 	0.021472392638 	0.0251046025105 	0.0331753554502 	0.0470588235294 	0.0333333333333 	0.0165289256198 	0.00552486187845 	0.0161290322581 	0.0393700787402 	0.031746031746 	0.00684931506849 	0.0496183206107 	0.0255102040816 	0.0271739130435 	0.01393728223 	0.0298507462687 	0.0329341317365 	0.0349040139616 
aggregates-combined-assembly1_5207250_1_573_+ 	0.0192307692308 	0.0162866449511 	0.00591715976331 	0.0181818181818 	0.0318148951555 	0.0164473684211 	0.0306748466258 	0.0209205020921 	0.0473933649289 	0.0117647058824 	0.0222222222222 	0.0330578512397 	0.0220994475138 	0.0161290322581 	0.0472440944882 	0.0357142857143 	0.00570776255708 	0.0267175572519 	0.015306122449 	0.0271739130435 	0.0418118466899 	0.111940298507 	0.0059880239521 	0.0244328097731 
aggregates-combined-assembly1_5216594_1_763_+ 	0.0192307692308 	0.0 	0.0 	0.030303030303 	0.0267534345625 	0.00986842105263 	0.0337423312883 	0.0167364016736 	0.0284360189573 	0.0352941176471 	0.0222222222222 	0.0330578512397 	0.0220994475138 	0.0241935483871 	0.0314960629921 	0.0436507936508 	0.00913242009132 	0.0190839694656 	0.0229591836735 	0.0489130434783 	0.0209059233449 	0.0373134328358 	0.0059880239521 	0.0488656195462 
aggregates-combined-assembly1_5217163_104_952_- 	0.0528846153846 	0.0521172638436 	0.0236686390533 	0.0272727272727 	0.0159074475777 	0.0361842105263 	0.021472392638 	0.0334728033473 	0.0331753554502 	0.0235294117647 	0.0444444444444 	0.0495867768595 	0.0220994475138 	0.0201612903226 	0.0157480314961 	0.015873015873 	0.013698630137 	0.0496183206107 	0.0204081632653 	0.0326086956522 	0.01393728223 	0.0 	0.0164670658683 	0.020942408377 
aggregates-combined-assembly1_5217215_1_663_- 	0.0144230769231 	0.0358306188925 	0.0 	0.0181818181818 	0.0130151843818 	0.0328947368421 	0.00613496932515 	0.0209205020921 	0.0189573459716 	0.0 	0.0222222222222 	0.0165289256198 	0.0110497237569 	0.0241935483871 	0.0 	0.015873015873 	0.0102739726027 	0.0248091603053 	0.0255102040816 	0.0326086956522 	0.0278745644599 	0.0298507462687 	0.0224550898204 	0.0174520069808 
aggregates-combined-assembly1_5217357_1_789_- 	0.00961538461538 	0.0130293159609 	0.0118343195266 	0.030303030303 	0.0180766449747 	0.00328947368421 	0.0276073619632 	0.0167364016736 	0.0663507109005 	0.0588235294118 	0.0333333333333 	0.0330578512397 	0.0441988950276 	0.0201612903226 	0.0472440944882 	0.0436507936508 	0.0125570776256 	0.0267175572519 	0.0229591836735 	0.054347826087 	0.0209059233449 	0.0223880597015 	0.00299401197605 	0.0314136125654 
aggregates-combined-assembly1_5217574_1_458_- 	0.00961538461538 	0.00651465798046 	0.0236686390533 	0.0212121212121 	0.00939985538684 	0.00657894736842 	0.021472392638 	0.0125523012552 	0.00947867298578 	0.0235294117647 	0.0 	0.00826446280992 	0.0 	0.0120967741935 	0.0393700787402 	0.00793650793651 	0.00799086757991 	0.0114503816794 	0.0204081632653 	0.0326086956522 	0.00696864111498 	0.0 	0.0119760479042 	0.00349040139616 
aggregates-combined-assembly1_5218312_1_270_+ 	0.00961538461538 	0.0130293159609 	0.0 	0.00606060606061 	0.0057845263919 	0.0164473684211 	0.00613496932515 	0.0251046025105 	0.0 	0.0 	0.0222222222222 	0.0247933884298 	0.0110497237569 	0.0120967741935 	0.0 	0.0119047619048 	0.00570776255708 	0.0152671755725 	0.0127551020408 	0.0434782608696 	0.0 	0.0 	0.00898203592814 	0.0174520069808 
aggregates-combined-assembly1_5218589_1_840_- 	0.0384615384615 	0.0228013029316 	0.0236686390533 	0.0393939393939 	0.0224150397686 	0.0131578947368 	0.0245398773006 	0.0167364016736 	0.0331753554502 	0.0352941176471 	0.0333333333333 	0.0495867768595 	0.0165745856354 	0.0120967741935 	0.110236220472 	0.0396825396825 	0.041095890411 	0.0419847328244 	0.0127551020408 	0.0489130434783 	0.0278745644599 	0.0298507462687 	0.0 	0.0244328097731 
aggregates-combined-assembly1_5218723_418_906_+ 	0.0432692307692 	0.0228013029316 	0.0 	0.0333333333333 	0.0245842371656 	0.0493421052632 	0.021472392638 	0.0251046025105 	0.0284360189573 	0.0235294117647 	0.0222222222222 	0.0165289256198 	0.0386740331492 	0.0282258064516 	0.0472440944882 	0.0238095238095 	0.0182648401826 	0.0248091603053 	0.0280612244898 	0.0489130434783 	0.01393728223 	0.089552238806 	0.0179640718563 	0.0139616055846 
aggregates-combined-assembly1_5228486_1369_1764_- 	0.0384615384615 	0.0162866449511 	0.0118343195266 	0.0151515151515 	0.0122921185828 	0.0197368421053 	0.0153374233129 	0.0209205020921 	0.0189573459716 	0.0 	0.0333333333333 	0.0165289256198 	0.0110497237569 	0.0161290322581 	0.0393700787402 	0.015873015873 	0.00799086757991 	0.0171755725191 	0.0204081632653 	0.0489130434783 	0.01393728223 	0.0 	0.0059880239521 	0.0139616055846 
aggregates-combined-assembly1_5228600_1_496_+ 	0.00961538461538 	0.0162866449511 	0.0 	0.030303030303 	0.0151843817787 	0.0131578947368 	0.0122699386503 	0.0167364016736 	0.00947867298578 	0.0235294117647 	0.0333333333333 	0.0165289256198 	0.0220994475138 	0.0201612903226 	0.0236220472441 	0.0357142857143 	0.0114155251142 	0.043893129771 	0.0204081632653 	0.0271739130435 	0.01393728223 	0.0149253731343 	0.00748502994012 	0.0139616055846 
aggregates-combined-assembly1_5228903_482_707_+ 	0.00961538461538 	0.00651465798046 	0.0 	0.0151515151515 	0.00867678958785 	0.00328947368421 	0.0245398773006 	0.00418410041841 	0.0189573459716 	0.0 	0.0222222222222 	0.0165289256198 	0.00552486187845 	0.00403225806452 	0.0 	0.0238095238095 	0.00570776255708 	0.0229007633588 	0.0127551020408 	0.0326086956522 	0.01393728223 	0.0 	0.00299401197605 	0.0104712041885 
aggregates-combined-assembly1_5229111_1_562_- 	0.00961538461538 	0.00977198697068 	0.0 	0.0515151515152 	0.0361532899494 	0.0164473684211 	0.0398773006135 	0.0251046025105 	0.0379146919431 	0.0470588235294 	0.0222222222222 	0.0495867768595 	0.0276243093923 	0.0161290322581 	0.0157480314961 	0.0198412698413 	0.0171232876712 	0.0534351145038 	0.015306122449 	0.070652173913 	0.0348432055749 	0.089552238806 	0.00449101796407 	0.0558464223386 
aggregates-combined-assembly1_5229217_609_1049_+ 	0.0528846153846 	0.0390879478827 	0.0 	0.0363636363636 	0.0180766449747 	0.0460526315789 	0.021472392638 	0.0251046025105 	0.0331753554502 	0.0235294117647 	0.0555555555556 	0.0165289256198 	0.0441988950276 	0.0403225806452 	0.0708661417323 	0.0238095238095 	0.0114155251142 	0.0171755725191 	0.0204081632653 	0.0326086956522 	0.0557491289199 	0.044776119403 	0.0119760479042 	0.0383944153578 
aggregates-combined-assembly1_5229930_1_567_+ 	0.0336538461538 	0.0130293159609 	0.0 	0.0181818181818 	0.0108459869848 	0.0197368421053 	0.0122699386503 	0.0209205020921 	0.0142180094787 	0.0235294117647 	0.0666666666667 	0.0165289256198 	0.0110497237569 	0.0362903225806 	0.0314960629921 	0.0119047619048 	0.0114155251142 	0.013358778626 	0.0331632653061 	0.0326086956522 	0.0278745644599 	0.0522388059701 	0.0344311377246 	0.0383944153578 
aggregates-combined-assembly1_5229953_1_449_- 	0.00961538461538 	0.0130293159609 	0.0 	0.00606060606061 	0.0260303687636 	0.0131578947368 	0.00613496932515 	0.0 	0.0189573459716 	0.0 	0.0 	0.0247933884298 	0.0220994475138 	0.0120967741935 	0.0157480314961 	0.00793650793651 	0.00913242009132 	0.0248091603053 	0.0127551020408 	0.0271739130435 	0.00696864111498 	0.089552238806 	0.00149700598802 	0.0244328097731 
aggregates-combined-assembly1_5231135_1_616_+ 	0.0144230769231 	0.0293159609121 	0.0414201183432 	0.0424242424242 	0.0224150397686 	0.0131578947368 	0.0184049079755 	0.00836820083682 	0.0379146919431 	0.0470588235294 	0.0 	0.0495867768595 	0.0386740331492 	0.0120967741935 	0.0944881889764 	0.0396825396825 	0.0319634703196 	0.0458015267176 	0.0229591836735 	0.0434782608696 	0.0487804878049 	0.134328358209 	0.0 	0.0314136125654 
aggregates-combined-assembly1_5231344_1_564_- 	0.0 	0.00977198697068 	0.0 	0.0333333333333 	0.0224150397686 	0.0197368421053 	0.0245398773006 	0.0292887029289 	0.0521327014218 	0.0470588235294 	0.0444444444444 	0.0495867768595 	0.0441988950276 	0.0241935483871 	0.0236220472441 	0.0515873015873 	0.0125570776256 	0.0286259541985 	0.0178571428571 	0.0597826086957 	0.0418118466899 	0.044776119403 	0.0059880239521 	0.0279232111693 
aggregates-combined-assembly1_5231932_1_499_+ 	0.00961538461538 	0.0195439739414 	0.0355029585799 	0.0212121212121 	0.0231381055676 	0.0131578947368 	0.021472392638 	0.0209205020921 	0.0331753554502 	0.0470588235294 	0.0333333333333 	0.0247933884298 	0.0220994475138 	0.0201612903226 	0.0314960629921 	0.031746031746 	0.013698630137 	0.0209923664122 	0.015306122449 	0.0326086956522 	0.0278745644599 	0.0597014925373 	0.00898203592814 	0.0418848167539 
aggregates-combined-assembly1_5232373_1_913_- 	0.0528846153846 	0.0293159609121 	0.0 	0.0333333333333 	0.0224150397686 	0.0230263157895 	0.021472392638 	0.0292887029289 	0.0331753554502 	0.0705882352941 	0.0222222222222 	0.0247933884298 	0.0220994475138 	0.0161290322581 	0.0314960629921 	0.0198412698413 	0.0114155251142 	0.030534351145 	0.0127551020408 	0.0380434782609 	0.0209059233449 	0.0 	0.0104790419162 	0.0418848167539 
aggregates-combined-assembly1_5239367_1_452_- 	0.0144230769231 	0.00977198697068 	0.0 	0.0 	0.00506146059291 	0.0131578947368 	0.00613496932515 	0.0292887029289 	0.0142180094787 	0.0 	0.0 	0.0 	0.0220994475138 	0.0120967741935 	0.0 	0.0119047619048 	0.00913242009132 	0.013358778626 	0.0127551020408 	0.054347826087 	0.0209059233449 	0.0 	0.0134730538922 	0.00698080279232 
aggregates-combined-assembly1_5241669_1_735_- 	0.0192307692308 	0.0130293159609 	0.0118343195266 	0.0212121212121 	0.0281995661605 	0.0197368421053 	0.0460122699387 	0.0167364016736 	0.0379146919431 	0.0705882352941 	0.0444444444444 	0.0743801652893 	0.0773480662983 	0.0120967741935 	0.0314960629921 	0.0436507936508 	0.0262557077626 	0.0496183206107 	0.015306122449 	0.054347826087 	0.0278745644599 	0.0298507462687 	0.00299401197605 	0.020942408377 
aggregates-combined-assembly1_5241806_225_550_+ 	0.0288461538462 	0.00977198697068 	0.0 	0.00606060606061 	0.0166305133767 	0.00986842105263 	0.0184049079755 	0.0167364016736 	0.0284360189573 	0.0470588235294 	0.0 	0.0 	0.0220994475138 	0.0403225806452 	0.0157480314961 	0.015873015873 	0.013698630137 	0.0343511450382 	0.0280612244898 	0.0326086956522 	0.0209059233449 	0.0 	0.0179640718563 	0.00698080279232 
aggregates-combined-assembly1_5242157_53_624_- 	0.00961538461538 	0.00977198697068 	0.0 	0.0393939393939 	0.0383224873463 	0.00657894736842 	0.0398773006135 	0.0167364016736 	0.0473933649289 	0.0470588235294 	0.0222222222222 	0.0330578512397 	0.0441988950276 	0.0322580645161 	0.0787401574803 	0.0357142857143 	0.0114155251142 	0.0515267175573 	0.015306122449 	0.0434782608696 	0.0278745644599 	0.0298507462687 	0.0 	0.0418848167539 
aggregates-combined-assembly1_5242355_1_800_- 	0.00480769230769 	0.00651465798046 	0.0177514792899 	0.0424242424242 	0.0310918293565 	0.0197368421053 	0.0398773006135 	0.0460251046025 	0.0284360189573 	0.0941176470588 	0.0222222222222 	0.0495867768595 	0.0386740331492 	0.0161290322581 	0.0393700787402 	0.0277777777778 	0.00684931506849 	0.0629770992366 	0.0255102040816 	0.0380434782609 	0.0557491289199 	0.119402985075 	0.0 	0.0488656195462 
aggregates-combined-assembly1_5243615_1_1029_+ 	0.0240384615385 	0.0130293159609 	0.0355029585799 	0.0181818181818 	0.00650759219089 	0.0197368421053 	0.0184049079755 	0.0209205020921 	0.00947867298578 	0.0235294117647 	0.0222222222222 	0.0165289256198 	0.0110497237569 	0.0201612903226 	0.0314960629921 	0.0238095238095 	0.00799086757991 	0.043893129771 	0.0357142857143 	0.0978260869565 	0.0209059233449 	0.0 	0.0224550898204 	0.0104712041885 
aggregates-combined-assembly1_5243615_1071_1346_+ 	0.0240384615385 	0.0130293159609 	0.0355029585799 	0.0181818181818 	0.00650759219089 	0.0197368421053 	0.0184049079755 	0.0209205020921 	0.00947867298578 	0.0235294117647 	0.0222222222222 	0.0165289256198 	0.0110497237569 	0.0201612903226 	0.0314960629921 	0.0238095238095 	0.00799086757991 	0.043893129771 	0.0357142857143 	0.0978260869565 	0.0209059233449 	0.0 	0.0224550898204 	0.0104712041885 
aggregates-combined-assembly1_5244016_1_1077_+ 	0.0192307692308 	0.0130293159609 	0.0 	0.0242424242424 	0.0332610267534 	0.00986842105263 	0.0245398773006 	0.0292887029289 	0.0473933649289 	0.0117647058824 	0.0777777777778 	0.0495867768595 	0.0441988950276 	0.0282258064516 	0.0551181102362 	0.0396825396825 	0.0114155251142 	0.0648854961832 	0.0229591836735 	0.070652173913 	0.0557491289199 	0.0671641791045 	0.00299401197605 	0.0383944153578 
aggregates-combined-assembly1_5244038_1_229_- 	0.00480769230769 	0.0 	0.00591715976331 	0.00606060606061 	0.0267534345625 	0.0 	0.0276073619632 	0.00418410041841 	0.0142180094787 	0.0 	0.0 	0.0 	0.0110497237569 	0.00806451612903 	0.0157480314961 	0.015873015873 	0.00799086757991 	0.00954198473282 	0.015306122449 	0.0271739130435 	0.01393728223 	0.0 	0.0 	0.00349040139616 
aggregates-combined-assembly1_5244052_1_507_- 	0.0192307692308 	0.00651465798046 	0.0236686390533 	0.0606060606061 	0.0281995661605 	0.0164473684211 	0.0337423312883 	0.0125523012552 	0.0521327014218 	0.0588235294118 	0.0444444444444 	0.0661157024793 	0.060773480663 	0.0201612903226 	0.0314960629921 	0.0277777777778 	0.0205479452055 	0.0610687022901 	0.015306122449 	0.0489130434783 	0.0418118466899 	0.0298507462687 	0.00149700598802 	0.0349040139616 
aggregates-combined-assembly1_5244140_32_557_- 	0.0 	0.0130293159609 	0.00591715976331 	0.0212121212121 	0.0289226319595 	0.0131578947368 	0.0276073619632 	0.0251046025105 	0.0142180094787 	0.0352941176471 	0.0444444444444 	0.0165289256198 	0.0662983425414 	0.0362903225806 	0.0236220472441 	0.047619047619 	0.0228310502283 	0.0286259541985 	0.0127551020408 	0.0271739130435 	0.0557491289199 	0.119402985075 	0.0 	0.0383944153578 
aggregates-combined-assembly1_5244152_1_348_+ 	0.00480769230769 	0.00325732899023 	0.0414201183432 	0.0393939393939 	0.0238611713666 	0.00986842105263 	0.0429447852761 	0.0167364016736 	0.0189573459716 	0.0470588235294 	0.0 	0.0330578512397 	0.0110497237569 	0.00806451612903 	0.0708661417323 	0.0396825396825 	0.0102739726027 	0.0267175572519 	0.015306122449 	0.0434782608696 	0.0209059233449 	0.111940298507 	0.00149700598802 	0.020942408377 
aggregates-combined-assembly1_5244183_86_862_- 	0.0240384615385 	0.0195439739414 	0.0236686390533 	0.0181818181818 	0.0195227765727 	0.0328947368421 	0.021472392638 	0.0460251046025 	0.0189573459716 	0.0588235294118 	0.0777777777778 	0.0330578512397 	0.0386740331492 	0.0282258064516 	0.0393700787402 	0.0357142857143 	0.013698630137 	0.0458015267176 	0.0357142857143 	0.0326086956522 	0.01393728223 	0.044776119403 	0.0209580838323 	0.0174520069808 
